ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
9,"Hispanic",2023,"2023",89202,5677,"Napa County, CA","05000US06055","napa-county-ca"
9,"Hispanic",2023,"2023",82225,17586,"Nevada County, CA","05000US06057","nevada-county-ca"
9,"Hispanic",2023,"2023",92606,1522,"Orange County, CA","05000US06059","orange-county-ca"
9,"Hispanic",2023,"2023",93542,5692,"Placer County, CA","05000US06061","placer-county-ca"
9,"Hispanic",2023,"2023",65576,5669,"Plumas County, CA","05000US06063","plumas-county-ca"
9,"Hispanic",2023,"2023",82005,943,"Riverside County, CA","05000US06065","riverside-county-ca"
9,"Hispanic",2023,"2023",79819,1662,"Sacramento County, CA","05000US06067","sacramento-county-ca"
9,"Hispanic",2023,"2023",100204,6528,"San Benito County, CA","05000US06069","san-benito-county-ca"
9,"Hispanic",2023,"2023",80058,1264,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
9,"Hispanic",2023,"2023",82501,1173,"San Diego County, CA","05000US06073","san-diego-county-ca"
9,"Hispanic",2023,"2023",99984,5778,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
9,"Hispanic",2023,"2023",77870,2424,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
9,"Hispanic",2023,"2023",82575,7208,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
9,"Hispanic",2023,"2023",103205,4467,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
9,"Hispanic",2023,"2023",81793,2453,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
9,"Hispanic",2023,"2023",101295,2128,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
9,"Hispanic",2023,"2023",89472,4738,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
9,"Hispanic",2023,"2023",64044,7145,"Shasta County, CA","05000US06089","shasta-county-ca"
9,"Hispanic",2023,"2023",67167,30001,"Sierra County, CA","05000US06091","sierra-county-ca"
9,"Hispanic",2023,"2023",49865,6351,"Siskiyou County, CA","05000US06093","siskiyou-county-ca"
9,"Hispanic",2023,"2023",89011,2673,"Solano County, CA","05000US06095","solano-county-ca"
9,"Hispanic",2023,"2023",90002,3425.0000000000005,"Sonoma County, CA","05000US06097","sonoma-county-ca"
9,"Hispanic",2023,"2023",71480,1954.9999999999998,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
9,"Hispanic",2023,"2023",61480,5795,"Sutter County, CA","05000US06101","sutter-county-ca"
9,"Hispanic",2023,"2023",54586,13354,"Tehama County, CA","05000US06103","tehama-county-ca"
9,"Hispanic",2023,"2023",42262,10653,"Trinity County, CA","05000US06105","trinity-county-ca"
9,"Hispanic",2023,"2023",61418,2192,"Tulare County, CA","05000US06107","tulare-county-ca"
9,"Hispanic",2023,"2023",67229,9773,"Tuolumne County, CA","05000US06109","tuolumne-county-ca"
9,"Hispanic",2023,"2023",88673,2401,"Ventura County, CA","05000US06111","ventura-county-ca"
9,"Hispanic",2023,"2023",72171,3612.0000000000005,"Yolo County, CA","05000US06113","yolo-county-ca"
9,"Hispanic",2023,"2023",85201,7759,"Yuba County, CA","05000US06115","yuba-county-ca"
0,"Total",2022,"2022",122488,1231,"Alameda County, CA","05000US06001","alameda-county-ca"
0,"Total",2022,"2022",101125,17442,"Alpine County, CA","05000US06003","alpine-county-ca"
0,"Total",2022,"2022",74853,6048,"Amador County, CA","05000US06005","amador-county-ca"
0,"Total",2022,"2022",66085,2261,"Butte County, CA","05000US06007","butte-county-ca"
0,"Total",2022,"2022",77526,3875.0000000000005,"Calaveras County, CA","05000US06009","calaveras-county-ca"
0,"Total",2022,"2022",69619,5745,"Colusa County, CA","05000US06011","colusa-county-ca"
0,"Total",2022,"2022",120020,1496,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
0,"Total",2022,"2022",61149,4376,"Del Norte County, CA","05000US06015","del-norte-county-ca"
0,"Total",2022,"2022",99246,3330,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
0,"Total",2022,"2022",67756,967,"Fresno County, CA","05000US06019","fresno-county-ca"
0,"Total",2022,"2022",64033,3963,"Glenn County, CA","05000US06021","glenn-county-ca"
0,"Total",2022,"2022",57881,2131,"Humboldt County, CA","05000US06023","humboldt-county-ca"
0,"Total",2022,"2022",53847,2214,"Imperial County, CA","05000US06025","imperial-county-ca"
0,"Total",2022,"2022",63417,5453,"Inyo County, CA","05000US06027","inyo-county-ca"
0,"Total",2022,"2022",63883,1325,"Kern County, CA","05000US06029","kern-county-ca"
0,"Total",2022,"2022",68540,2253,"Kings County, CA","05000US06031","kings-county-ca"
0,"Total",2022,"2022",56259,2439,"Lake County, CA","05000US06033","lake-county-ca"
0,"Total",2022,"2022",59515,3551.0000000000005,"Lassen County, CA","05000US06035","lassen-county-ca"
0,"Total",2022,"2022",83411,439,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
0,"Total",2022,"2022",73543,2844,"Madera County, CA","05000US06039","madera-county-ca"
0,"Total",2022,"2022",142019,4098,"Marin County, CA","05000US06041","marin-county-ca"
0,"Total",2022,"2022",60021,5293,"Mariposa County, CA","05000US06043","mariposa-county-ca"
0,"Total",2022,"2022",61335,2198,"Mendocino County, CA","05000US06045","mendocino-county-ca"
0,"Total",2022,"2022",64772,2142,"Merced County, CA","05000US06047","merced-county-ca"
0,"Total",2022,"2022",54962,5389,"Modoc County, CA","05000US06049","modoc-county-ca"
0,"Total",2022,"2022",82038,15388,"Mono County, CA","05000US06051","mono-county-ca"
0,"Total",2022,"2022",91043,1900,"Monterey County, CA","05000US06053","monterey-county-ca"
0,"Total",2022,"2022",105809,2981,"Napa County, CA","05000US06055","napa-county-ca"
0,"Total",2022,"2022",79395,3823,"Nevada County, CA","05000US06057","nevada-county-ca"
0,"Total",2022,"2022",109361,882,"Orange County, CA","05000US06059","orange-county-ca"
0,"Total",2022,"2022",109375,1855.9999999999998,"Placer County, CA","05000US06061","placer-county-ca"
0,"Total",2022,"2022",67885,7772.000000000001,"Plumas County, CA","05000US06063","plumas-county-ca"
0,"Total",2022,"2022",84505,1061,"Riverside County, CA","05000US06065","riverside-county-ca"
0,"Total",2022,"2022",84010,816,"Sacramento County, CA","05000US06067","sacramento-county-ca"
0,"Total",2022,"2022",104451,5461,"San Benito County, CA","05000US06069","san-benito-county-ca"
0,"Total",2022,"2022",77423,806,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
0,"Total",2022,"2022",96974,993.0000000000001,"San Diego County, CA","05000US06073","san-diego-county-ca"
0,"Total",2022,"2022",136689,1954,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
0,"Total",2022,"2022",82837,1448,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
0,"Total",2022,"2022",90158,2311,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
0,"Total",2022,"2022",149907,2621,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
0,"Total",2022,"2022",92332,1888.9999999999998,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
0,"Total",2022,"2022",153792,1545,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
0,"Total",2022,"2022",104409,3173,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
0,"Total",2022,"2022",68347,2480,"Shasta County, CA","05000US06089","shasta-county-ca"
0,"Total",2022,"2022",61108,9237,"Sierra County, CA","05000US06091","sierra-county-ca"
0,"Total",2022,"2022",53898,2640,"Siskiyou County, CA","05000US06093","siskiyou-county-ca"
0,"Total",2022,"2022",97037,1724,"Solano County, CA","05000US06095","solano-county-ca"
0,"Total",2022,"2022",99266,1987.9999999999998,"Sonoma County, CA","05000US06097","sonoma-county-ca"
0,"Total",2022,"2022",74872,1371,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
0,"Total",2022,"2022",72654,3425.0000000000005,"Sutter County, CA","05000US06101","sutter-county-ca"
0,"Total",2022,"2022",59029,4103,"Tehama County, CA","05000US06103","tehama-county-ca"
0,"Total",2022,"2022",47317,5890,"Trinity County, CA","05000US06105","trinity-county-ca"
0,"Total",2022,"2022",64474,1489,"Tulare County, CA","05000US06107","tulare-county-ca"
0,"Total",2022,"2022",70432,4691,"Tuolumne County, CA","05000US06109","tuolumne-county-ca"
0,"Total",2022,"2022",102141,1528,"Ventura County, CA","05000US06111","ventura-county-ca"
0,"Total",2022,"2022",85097,2333,"Yolo County, CA","05000US06113","yolo-county-ca"
0,"Total",2022,"2022",66693,2796,"Yuba County, CA","05000US06115","yuba-county-ca"
1,"White",2022,"2022",136751,2160,"Alameda County, CA","05000US06001","alameda-county-ca"
1,"White",2022,"2022",105625,17879,"Alpine County, CA","05000US06003","alpine-county-ca"
1,"White",2022,"2022",73918,6155,"Amador County, CA","05000US06005","amador-county-ca"
1,"White",2022,"2022",68633,2625,"Butte County, CA","05000US06007","butte-county-ca"
1,"White",2022,"2022",78171,3724.0000000000005,"Calaveras County, CA","05000US06009","calaveras-county-ca"
1,"White",2022,"2022",69126,5665,"Colusa County, CA","05000US06011","colusa-county-ca"
1,"White",2022,"2022",130720,2022,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
1,"White",2022,"2022",61671,6016,"Del Norte County, CA","05000US06015","del-norte-county-ca"
1,"White",2022,"2022",98467,3873.9999999999995,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
1,"White",2022,"2022",72146,1282,"Fresno County, CA","05000US06019","fresno-county-ca"
1,"White",2022,"2022",65546,8031.999999999999,"Glenn County, CA","05000US06021","glenn-county-ca"
1,"White",2022,"2022",59143,2396,"Humboldt County, CA","05000US06023","humboldt-county-ca"
1,"White",2022,"2022",56608,4166,"Imperial County, CA","05000US06025","imperial-county-ca"
1,"White",2022,"2022",67422,9204,"Inyo County, CA","05000US06027","inyo-county-ca"
1,"White",2022,"2022",67715,1524,"Kern County, CA","05000US06029","kern-county-ca"
1,"White",2022,"2022",74279,4641,"Kings County, CA","05000US06031","kings-county-ca"
1,"White",2022,"2022",57933,2980,"Lake County, CA","05000US06033","lake-county-ca"
1,"White",2022,"2022",61309,4000,"Lassen County, CA","05000US06035","lassen-county-ca"
1,"White",2022,"2022",94480,744,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
1,"White",2022,"2022",80691,3338,"Madera County, CA","05000US06039","madera-county-ca"
1,"White",2022,"2022",150181,4847,"Marin County, CA","05000US06041","marin-county-ca"
1,"White",2022,"2022",59867,5230,"Mariposa County, CA","05000US06043","mariposa-county-ca"
1,"White",2022,"2022",62796,2799,"Mendocino County, CA","05000US06045","mendocino-county-ca"
1,"White",2022,"2022",67841,2871,"Merced County, CA","05000US06047","merced-county-ca"
1,"White",2022,"2022",57483,5799,"Modoc County, CA","05000US06049","modoc-county-ca"
1,"White",2022,"2022",87727,15687,"Mono County, CA","05000US06051","mono-county-ca"
1,"White",2022,"2022",105064,2564,"Monterey County, CA","05000US06053","monterey-county-ca"
1,"White",2022,"2022",109059,4897,"Napa County, CA","05000US06055","napa-county-ca"
1,"White",2022,"2022",80627,4803,"Nevada County, CA","05000US06057","nevada-county-ca"
1,"White",2022,"2022",115756,1061,"Orange County, CA","05000US06059","orange-county-ca"
1,"White",2022,"2022",109312,2269,"Placer County, CA","05000US06061","placer-county-ca"
1,"White",2022,"2022",68379,7856,"Plumas County, CA","05000US06063","plumas-county-ca"
1,"White",2022,"2022",89377,1248,"Riverside County, CA","05000US06065","riverside-county-ca"
1,"White",2022,"2022",89023,1008.9999999999999,"Sacramento County, CA","05000US06067","sacramento-county-ca"
1,"White",2022,"2022",108170,8018,"San Benito County, CA","05000US06069","san-benito-county-ca"
1,"White",2022,"2022",79834,1422,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
1,"White",2022,"2022",101687,1087,"San Diego County, CA","05000US06073","san-diego-county-ca"
1,"White",2022,"2022",172722,2857,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
1,"White",2022,"2022",84637,2305,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
1,"White",2022,"2022",91195,2435,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
1,"White",2022,"2022",159339,3363,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
1,"White",2022,"2022",97101,2486,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
1,"White",2022,"2022",152191,2381,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
1,"White",2022,"2022",112986,3231,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
1,"White",2022,"2022",69830,2610,"Shasta County, CA","05000US06089","shasta-county-ca"
1,"White",2022,"2022",61321,8450,"Sierra County, CA","05000US06091","sierra-county-ca"
1,"White",2022,"2022",55879,2817,"Siskiyou County, CA","05000US06093","siskiyou-county-ca"
1,"White",2022,"2022",101799,2574,"Solano County, CA","05000US06095","solano-county-ca"
1,"White",2022,"2022",104464,1987,"Sonoma County, CA","05000US06097","sonoma-county-ca"
1,"White",2022,"2022",78285,1997,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
1,"White",2022,"2022",75415,5558,"Sutter County, CA","05000US06101","sutter-county-ca"
1,"White",2022,"2022",59770,4845,"Tehama County, CA","05000US06103","tehama-county-ca"
1,"White",2022,"2022",48890,5839,"Trinity County, CA","05000US06105","trinity-county-ca"
1,"White",2022,"2022",68346,1782.9999999999998,"Tulare County, CA","05000US06107","tulare-county-ca"
1,"White",2022,"2022",70196,5060,"Tuolumne County, CA","05000US06109","tuolumne-county-ca"
1,"White",2022,"2022",102783,2030,"Ventura County, CA","05000US06111","ventura-county-ca"
1,"White",2022,"2022",89735,2883,"Yolo County, CA","05000US06113","yolo-county-ca"
1,"White",2022,"2022",67376,3474,"Yuba County, CA","05000US06115","yuba-county-ca"
2,"Black",2022,"2022",67235,3042,"Alameda County, CA","05000US06001","alameda-county-ca"
2,"Black",2022,"2022",129444,79305,"Amador County, CA","05000US06005","amador-county-ca"
2,"Black",2022,"2022",30007,7107.000000000001,"Butte County, CA","05000US06007","butte-county-ca"
2,"Black",2022,"2022",81525,745,"Calaveras County, CA","05000US06009","calaveras-county-ca"
2,"Black",2022,"2022",82271,4526,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
2,"Black",2022,"2022",63641,39713,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
2,"Black",2022,"2022",46165,4853,"Fresno County, CA","05000US06019","fresno-county-ca"
2,"Black",2022,"2022",36588,15729.000000000002,"Humboldt County, CA","05000US06023","humboldt-county-ca"
2,"Black",2022,"2022",55070,34129,"Imperial County, CA","05000US06025","imperial-county-ca"
2,"Black",2022,"2022",48461,3489.9999999999995,"Kern County, CA","05000US06029","kern-county-ca"
2,"Black",2022,"2022",63972,13511.000000000002,"Kings County, CA","05000US06031","kings-county-ca"
2,"Black",2022,"2022",56667,22613,"Lake County, CA","05000US06033","lake-county-ca"
2,"Black",2022,"2022",59034,1133,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
2,"Black",2022,"2022",33842,4180,"Madera County, CA","05000US06039","madera-county-ca"
2,"Black",2022,"2022",72155,25201,"Marin County, CA","05000US06041","marin-county-ca"
2,"Black",2022,"2022",91151,652,"Mendocino County, CA","05000US06045","mendocino-county-ca"
2,"Black",2022,"2022",45095,5858,"Merced County, CA","05000US06047","merced-county-ca"
2,"Black",2022,"2022",78108,5613,"Monterey County, CA","05000US06053","monterey-county-ca"
2,"Black",2022,"2022",141250,73673,"Napa County, CA","05000US06055","napa-county-ca"
2,"Black",2022,"2022",91130,4946,"Orange County, CA","05000US06059","orange-county-ca"
2,"Black",2022,"2022",122929,26597,"Placer County, CA","05000US06061","placer-county-ca"
2,"Black",2022,"2022",80223,3493,"Riverside County, CA","05000US06065","riverside-county-ca"
2,"Black",2022,"2022",61476,2860,"Sacramento County, CA","05000US06067","sacramento-county-ca"
2,"Black",2022,"2022",63351,37899,"San Benito County, CA","05000US06069","san-benito-county-ca"
2,"Black",2022,"2022",59470,3481.0000000000005,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
2,"Black",2022,"2022",65957,3160,"San Diego County, CA","05000US06073","san-diego-county-ca"
2,"Black",2022,"2022",50144,5076,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
2,"Black",2022,"2022",65217,5804,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
2,"Black",2022,"2022",98750,73720,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
2,"Black",2022,"2022",97411,12260,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
2,"Black",2022,"2022",74434,15510.000000000002,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
2,"Black",2022,"2022",91650,5365,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
2,"Black",2022,"2022",89255,25387,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
2,"Black",2022,"2022",82551,3140,"Shasta County, CA","05000US06089","shasta-county-ca"
2,"Black",2022,"2022",39919,26035,"Siskiyou County, CA","05000US06093","siskiyou-county-ca"
2,"Black",2022,"2022",75332,6772,"Solano County, CA","05000US06095","solano-county-ca"
2,"Black",2022,"2022",86453,15048,"Sonoma County, CA","05000US06097","sonoma-county-ca"
2,"Black",2022,"2022",66096,13908,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
2,"Black",2022,"2022",71332,26886,"Sutter County, CA","05000US06101","sutter-county-ca"
2,"Black",2022,"2022",56046,21102,"Tehama County, CA","05000US06103","tehama-county-ca"
2,"Black",2022,"2022",56552,12389,"Tulare County, CA","05000US06107","tulare-county-ca"
2,"Black",2022,"2022",98402,12428,"Ventura County, CA","05000US06111","ventura-county-ca"
2,"Black",2022,"2022",41900,15535.000000000002,"Yolo County, CA","05000US06113","yolo-county-ca"
2,"Black",2022,"2022",51893,12141,"Yuba County, CA","05000US06115","yuba-county-ca"
3,"Native American",2022,"2022",95370,7632,"Alameda County, CA","05000US06001","alameda-county-ca"
3,"Native American",2022,"2022",56875,11494,"Alpine County, CA","05000US06003","alpine-county-ca"
3,"Native American",2022,"2022",66524,15098,"Butte County, CA","05000US06007","butte-county-ca"
3,"Native American",2022,"2022",104625,51351,"Colusa County, CA","05000US06011","colusa-county-ca"
3,"Native American",2022,"2022",89563,18429,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
3,"Native American",2022,"2022",57014,24064,"Del Norte County, CA","05000US06015","del-norte-county-ca"
3,"Native American",2022,"2022",87375,28617.000000000004,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
3,"Native American",2022,"2022",61845,6357,"Fresno County, CA","05000US06019","fresno-county-ca"
3,"Native American",2022,"2022",47670,13437,"Humboldt County, CA","05000US06023","humboldt-county-ca"
3,"Native American",2022,"2022",59583,19854,"Imperial County, CA","05000US06025","imperial-county-ca"
3,"Native American",2022,"2022",38708,7042.000000000001,"Inyo County, CA","05000US06027","inyo-county-ca"
3,"Native American",2022,"2022",53229,12202,"Kern County, CA","05000US06029","kern-county-ca"
3,"Native American",2022,"2022",56797,27947,"Kings County, CA","05000US06031","kings-county-ca"
3,"Native American",2022,"2022",28777,7871,"Lake County, CA","05000US06033","lake-county-ca"
3,"Native American",2022,"2022",40000,19195,"Lassen County, CA","05000US06035","lassen-county-ca"
3,"Native American",2022,"2022",76939,3123,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
3,"Native American",2022,"2022",68393,6482,"Madera County, CA","05000US06039","madera-county-ca"
3,"Native American",2022,"2022",59333,48556,"Marin County, CA","05000US06041","marin-county-ca"
3,"Native American",2022,"2022",56371,10518,"Mendocino County, CA","05000US06045","mendocino-county-ca"
3,"Native American",2022,"2022",75819,14194.000000000002,"Merced County, CA","05000US06047","merced-county-ca"
3,"Native American",2022,"2022",31771,22114,"Modoc County, CA","05000US06049","modoc-county-ca"
3,"Native American",2022,"2022",70288,20265,"Mono County, CA","05000US06051","mono-county-ca"
3,"Native American",2022,"2022",83889,12011,"Monterey County, CA","05000US06053","monterey-county-ca"
3,"Native American",2022,"2022",114167,87978,"Napa County, CA","05000US06055","napa-county-ca"
3,"Native American",2022,"2022",87453,5027,"Orange County, CA","05000US06059","orange-county-ca"
3,"Native American",2022,"2022",88825,36234,"Placer County, CA","05000US06061","placer-county-ca"
3,"Native American",2022,"2022",86250,8866,"Riverside County, CA","05000US06065","riverside-county-ca"
3,"Native American",2022,"2022",73017,12978,"Sacramento County, CA","05000US06067","sacramento-county-ca"
3,"Native American",2022,"2022",72539,4787,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
3,"Native American",2022,"2022",74055,6155,"San Diego County, CA","05000US06073","san-diego-county-ca"
3,"Native American",2022,"2022",55617,10288,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
3,"Native American",2022,"2022",76648,10098,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
3,"Native American",2022,"2022",70568,60275.00000000001,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
3,"Native American",2022,"2022",104634,18894,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
3,"Native American",2022,"2022",71912,22458,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
3,"Native American",2022,"2022",92722,7425,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
3,"Native American",2022,"2022",96250,13399,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
3,"Native American",2022,"2022",39455,16168.000000000002,"Shasta County, CA","05000US06089","shasta-county-ca"
3,"Native American",2022,"2022",44779,10546,"Siskiyou County, CA","05000US06093","siskiyou-county-ca"
3,"Native American",2022,"2022",96250,23509,"Solano County, CA","05000US06095","solano-county-ca"
3,"Native American",2022,"2022",78148,16503,"Sonoma County, CA","05000US06097","sonoma-county-ca"
3,"Native American",2022,"2022",68816,20648,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
3,"Native American",2022,"2022",67500,5114,"Sutter County, CA","05000US06101","sutter-county-ca"
3,"Native American",2022,"2022",48958,44090,"Tehama County, CA","05000US06103","tehama-county-ca"
3,"Native American",2022,"2022",142741,85777,"Trinity County, CA","05000US06105","trinity-county-ca"
3,"Native American",2022,"2022",65464,11029,"Tulare County, CA","05000US06107","tulare-county-ca"
3,"Native American",2022,"2022",59671,13495,"Tuolumne County, CA","05000US06109","tuolumne-county-ca"
3,"Native American",2022,"2022",92306,10202,"Ventura County, CA","05000US06111","ventura-county-ca"
3,"Native American",2022,"2022",57993,11785,"Yolo County, CA","05000US06113","yolo-county-ca"
3,"Native American",2022,"2022",70938,18551,"Yuba County, CA","05000US06115","yuba-county-ca"
4,"Asian",2022,"2022",158717,2587,"Alameda County, CA","05000US06001","alameda-county-ca"
4,"Asian",2022,"2022",58259,12627,"Butte County, CA","05000US06007","butte-county-ca"
4,"Asian",2022,"2022",144236,3583,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
4,"Asian",2022,"2022",152083,97214,"Del Norte County, CA","05000US06015","del-norte-county-ca"
4,"Asian",2022,"2022",132054,16536,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
4,"Asian",2022,"2022",82821,4068.0000000000005,"Fresno County, CA","05000US06019","fresno-county-ca"
4,"Asian",2022,"2022",68451,46904,"Glenn County, CA","05000US06021","glenn-county-ca"
4,"Asian",2022,"2022",39348,10101,"Humboldt County, CA","05000US06023","humboldt-county-ca"
4,"Asian",2022,"2022",110288,21075,"Imperial County, CA","05000US06025","imperial-county-ca"
4,"Asian",2022,"2022",48036,21596,"Inyo County, CA","05000US06027","inyo-county-ca"
4,"Asian",2022,"2022",92568,6082,"Kern County, CA","05000US06029","kern-county-ca"
4,"Asian",2022,"2022",91250,7415,"Kings County, CA","05000US06031","kings-county-ca"
4,"Asian",2022,"2022",72500,30537,"Lassen County, CA","05000US06035","lassen-county-ca"
4,"Asian",2022,"2022",97209,1514,"Los Angeles County, CA","05000US06037","los-angeles-county-ca"
4,"Asian",2022,"2022",79213,24730,"Madera County, CA","05000US06039","madera-county-ca"
4,"Asian",2022,"2022",157595,22466,"Marin County, CA","05000US06041","marin-county-ca"
4,"Asian",2022,"2022",43750,23908,"Mariposa County, CA","05000US06043","mariposa-county-ca"
4,"Asian",2022,"2022",81250,43099,"Mendocino County, CA","05000US06045","mendocino-county-ca"
4,"Asian",2022,"2022",78786,7014,"Merced County, CA","05000US06047","merced-county-ca"
4,"Asian",2022,"2022",106127,10493,"Monterey County, CA","05000US06053","monterey-county-ca"
4,"Asian",2022,"2022",133500,23369,"Napa County, CA","05000US06055","napa-county-ca"
4,"Asian",2022,"2022",59529,12530,"Nevada County, CA","05000US06057","nevada-county-ca"
4,"Asian",2022,"2022",113015,2145,"Orange County, CA","05000US06059","orange-county-ca"
4,"Asian",2022,"2022",139016,12058,"Placer County, CA","05000US06061","placer-county-ca"
4,"Asian",2022,"2022",106946,3828,"Riverside County, CA","05000US06065","riverside-county-ca"
4,"Asian",2022,"2022",93760,2541,"Sacramento County, CA","05000US06067","sacramento-county-ca"
4,"Asian",2022,"2022",176823,25178,"San Benito County, CA","05000US06069","san-benito-county-ca"
4,"Asian",2022,"2022",96709,3846,"San Bernardino County, CA","05000US06071","san-bernardino-county-ca"
4,"Asian",2022,"2022",117968,1911.9999999999998,"San Diego County, CA","05000US06073","san-diego-county-ca"
4,"Asian",2022,"2022",114960,3640,"San Francisco County, CA","05000US06075","san-francisco-county-ca"
4,"Asian",2022,"2022",100838,5453,"San Joaquin County, CA","05000US06077","san-joaquin-county-ca"
4,"Asian",2022,"2022",84810,5512,"San Luis Obispo County, CA","05000US06079","san-luis-obispo-county-ca"
4,"Asian",2022,"2022",171078,4751,"San Mateo County, CA","05000US06081","san-mateo-county-ca"
4,"Asian",2022,"2022",106943,8920,"Santa Barbara County, CA","05000US06083","santa-barbara-county-ca"
4,"Asian",2022,"2022",189054,3387.9999999999995,"Santa Clara County, CA","05000US06085","santa-clara-county-ca"
4,"Asian",2022,"2022",96705,25126,"Santa Cruz County, CA","05000US06087","santa-cruz-county-ca"
4,"Asian",2022,"2022",67000,32914,"Shasta County, CA","05000US06089","shasta-county-ca"
4,"Asian",2022,"2022",53000,31768.999999999996,"Siskiyou County, CA","05000US06093","siskiyou-county-ca"
4,"Asian",2022,"2022",116445,4379,"Solano County, CA","05000US06095","solano-county-ca"
4,"Asian",2022,"2022",105133,12886,"Sonoma County, CA","05000US06097","sonoma-county-ca"
4,"Asian",2022,"2022",74854,6444,"Stanislaus County, CA","05000US06099","stanislaus-county-ca"
4,"Asian",2022,"2022",83182,10696,"Sutter County, CA","05000US06101","sutter-county-ca"
4,"Asian",2022,"2022",59357,33966,"Tehama County, CA","05000US06103","tehama-county-ca"
4,"Asian",2022,"2022",78235,8403,"Tulare County, CA","05000US06107","tulare-county-ca"
4,"Asian",2022,"2022",89630,64944,"Tuolumne County, CA","05000US06109","tuolumne-county-ca"
4,"Asian",2022,"2022",137372,6865.000000000001,"Ventura County, CA","05000US06111","ventura-county-ca"
4,"Asian",2022,"2022",77050,7322,"Yolo County, CA","05000US06113","yolo-county-ca"
4,"Asian",2022,"2022",63015,13407,"Yuba County, CA","05000US06115","yuba-county-ca"
5,"Pacific Islander",2022,"2022",114089,10194,"Alameda County, CA","05000US06001","alameda-county-ca"
5,"Pacific Islander",2022,"2022",108125,50235,"Butte County, CA","05000US06007","butte-county-ca"
5,"Pacific Islander",2022,"2022",122311,28795.000000000004,"Contra Costa County, CA","05000US06013","contra-costa-county-ca"
5,"Pacific Islander",2022,"2022",62813,26132,"El Dorado County, CA","05000US06017","el-dorado-county-ca"
5,"Pacific Islander",2022,"2022",65673,13345,"Fresno County, CA","05000US06019","fresno-county-ca"
5,"Pacific Islander",2022,"2022",83922,16250,"Kern County, CA","05000US06029","kern-county-ca"
